name~location_id~city~state~awards~positive~uName~uLocation
Deschutes Brewery~1061696~Portland~Oregon~Certificate of Excellence 2016~negative~TomTerrific51~Arlington, Virginia
Deschutes Brewery~1061696~Portland~Oregon~Certificate of Excellence 2016~positive~annathorell~San Jose, CA
Deschutes Brewery~1061696~Portland~Oregon~Certificate of Excellence 2016~positive~Guy B~Maccabim-Re'ut, null, Israel
Deschutes Brewery~1061696~Portland~Oregon~Certificate of Excellence 2016~negative~Naberius~Chicago, Illinois
Deschutes Brewery~1061696~Portland~Oregon~Certificate of Excellence 2016~positive~wuppertaler~Washington
Deschutes Brewery~1061696~Portland~Oregon~Certificate of Excellence 2016~positive~Mel M~Sydney
Deschutes Brewery~1061696~Portland~Oregon~Certificate of Excellence 2016~negative~WilsyPV~Penn Valley, California
Deschutes Brewery~1061696~Portland~Oregon~Certificate of Excellence 2016~positive~MickDidi~Eagan, Minnesota
Deschutes Brewery~1061696~Portland~Oregon~Certificate of Excellence 2016~negative~Kathy H~Portland, Oregon
Deschutes Brewery~1061696~Portland~Oregon~Certificate of Excellence 2016~positive~Mike S~Springfield, Missouri
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~Elizabeth G~New York City, New York
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~Bobby B~Weston, Florida
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~Tony A~Reading, United Kingdom
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~finerthings2~Warren, New Jersey
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~Jessica Y~Shanghai, China
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~Anna M~Cambridge
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~Dutch Brother~Boston, Massachusetts
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~S h~Marlborough, Massachusetts
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~jas43048~Columbia City, Indiana
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~EdW502~Lake Bluff, Illinois
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~negative~GoIndians~Boston
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~David P~Boston, Massachusetts
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~RetiredonCapeCod~Sandwich, Massachusetts
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~positive~cdoggett001~Boston, Massachusetts
Deuxave~1907605~Boston~Massachusetts~Certificate of Excellence 2016~negative~Perspectech~boston, ma, usa
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~negative~ThisIsYourMother~Los Angeles, California
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~negative~BRIAN T~New York City, New York
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~positive~TNbeachbum75~Clarksville, Tennessee
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~negative~robertwE8806LW~Los Angeles, California
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~positive~TarzanaLiz6634~Tarzana
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~negative~Allison M~Los Angeles, California
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~negative~msmxtoo~Bakersfield, California
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~negative~warrencat~Los Angeles, California
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~positive~Tovya~Tiburon, California
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~negative~TheVez5~Manteca, California
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~negative~Tiffany G~Los Angeles, California
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~negative~DebB818~Los Angeles, California
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~negative~LAJan2013~Los Angeles, CA
Diddy Riese Cookies~832888~Los Angeles~California~Certificate of Excellence 2016~negative~Parker G~Los Angeles, California
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~positive~ninal150~Phoenix, Arizona
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~positive~Cdnskier~Toronto, Canada
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~positive~MichelleMurphy123~Chicago, Illinois
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~negative~974tib~Scottsdale, Arizona
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~positive~queencamy~Socorro, NM
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~negative~jorge g~Potsdam, New York
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~positive~Travel4fun728~Phoenix, Arizona
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~positive~TBoneStockholm~Stockholm
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~positive~Vicki D~Surprise, Arizona
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~positive~PJaneS~Bath, United Kingdom
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~positive~raleighdecker~Western Springs, Illinois
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~negative~186400Caroline~Warwick, United Kingdom
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~positive~Kristen C~Phoenix
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~positive~mrmark~Edmonton, Canada
Different Pointe of View at Pointe Hilton Tapatio Cliffs Resort~1074029~Phoenix~Arizona~Certificate of Excellence 2016~negative~ralph b~Chesterfield, Missouri
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~negative~Joy G~Durham, North Carolina
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~negative~Jay C~Charlotte, North Carolina
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~negative~GuinnessGus~Bellevue, WA
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~positive~bluehalo11~Houston, Texas
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~negative~astaplet82~Dallas, Texas
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~negative~Carolina B~Perugia, Italy
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~negative~liquidmj~Seattle, Washington
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~positive~Judy T~Marble Falls, Texas
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~negative~55135Traveler~Kingsport, Tennessee
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~negative~Davos8n8~Melbourne, Australia
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~positive~thefeetdoc~Edmonton
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~negative~hoydenishilps~Seattle, Washington
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~positive~Tom K~Sydney, Australia
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~positive~VashonRR~Vashon, Washington
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~positive~Denver7889~Queenstown, Maryland
Din Tai Fung~6413321~Seattle~Washington~Certificate of Excellence 2016~negative~Bryan W~Leesville, Louisiana
Dinosaur Bar-B-Que~421559~Syracuse~New York~Certificate of Excellence 2016~positive~GeraldineLady~St. Catharines, Canada
Dinosaur Bar-B-Que~421559~Syracuse~New York~Certificate of Excellence 2016~negative~Adrian L~Cicero
Dinosaur Bar-B-Que~421559~Syracuse~New York~Certificate of Excellence 2016~negative~jen t~Zanesville, Ohio
Dinosaur Bar-B-Que~421559~Syracuse~New York~Certificate of Excellence 2016~positive~The_Traveling_Ben~Syracuse, New York
Dinosaur Bar-B-Que~421559~Syracuse~New York~Certificate of Excellence 2016~negative~RYC88~Centreville, Virginia
Dinosaur Bar-B-Que~421559~Syracuse~New York~Certificate of Excellence 2016~positive~Mc21blue~Mendham, New Jersey
Dinosaur Bar-B-Que~421559~Syracuse~New York~Certificate of Excellence 2016~negative~5Psi~Centreville, Virginia
Dinosaur Bar-B-Que~421559~Syracuse~New York~Certificate of Excellence 2016~positive~stang555~DeWitt, New York
Dinosaur Bar-B-Que~421559~Syracuse~New York~Certificate of Excellence 2016~positive~JGLINY~New York City, New York
Dinosaur Bar-B-Que~421559~Syracuse~New York~Certificate of Excellence 2016~positive~Lisa L~Franklin, Minnesota
Dinosaur Bar-B-Que~421559~Syracuse~New York~Certificate of Excellence 2016~negative~rauschs4~Spokane, Washington
Dinosaur Bar-B-Que~421559~Syracuse~New York~Certificate of Excellence 2016~positive~belanger99~Ottawa, Canada
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~positive~Mseinber~Altamont, New York
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~positive~S R~Troy, New York
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~positive~iTravel242~Ramsey, New Jersey
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~negative~dowdross~Scarsdal
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~positive~cheekago~Chicago, Illinois
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~positive~75barbaraleo~O'Fallon, Missouri
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~positive~steveredler~Delmar, New York
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~negative~debandrob0821~Albany, NY
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~negative~gloriavallfor~Troy, New York
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~positive~DCfromCT~Southbury, Connecticut
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~negative~Michele D~Fair Lawn, New Jersey
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~negative~Rock1774~Willow Street
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~negative~lcastill3~Panama City, Panama
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~negative~Bob W~South Lyon, Michigan, United States
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~negative~Germain1000~Orillia, Canada
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~negative~Juan C~New York City, New York, USA
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~negative~optiman32~Hopewell, New York
Dinosaur Bar-B-que~2093018~Troy~New York~Certificate of Excellence 2016~negative~heather654~newark, ohio
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~positive~Ruth P~chicago, United States
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~positive~spunkygonecountry~Australia
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~negative~SnewpeaB~Illinois
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~positive~Natalia A~Vancouverstaymonth=5
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~negative~cbtravels124~Lexington, Kentucky
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~negative~AhhMaa~Chicago, Illinois
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~negative~Christi C~Chicago, Illinois
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~positive~mpcSF~San Francisco, California
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~negative~Kelly L~Chicago, Illinois
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~positive~LanaChristine~Chicago, Illinois
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~negative~suehitn~Knoxville Tennessee
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~negative~blumenla101~Boise, Idaho ~ Providence, Rhode Island
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~positive~akkrn1979~Oshkosh, Wisconsin
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~positive~Michelle K~Wisconsin
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~positive~JoyBulldog~Orlando, Florida
Do - Rite Donuts & Coffee~3162980~Chicago~Illinois~Certificate of Excellence 2016~positive~aaleon00~Chicago, Illinois
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~positive~plgetz~Waynesville, Missouri
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~negative~Paula M~Brussels, Wisconsin
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~positive~Debra N~Lenexa, Kansas
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~positive~widowson510~Cleveland, Ohio
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~negative~Bahaka~Chicago, Illinois
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~positive~Teacher30~Minneapolis, Minnesota
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~positive~kkjellin2016~Orange County, California
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~positive~SRT95~Indianapolis
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~negative~skiNebraska~Kearney, Nebraska
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~negative~Kulbi~Thornhill, Canada
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~positive~Elizabeth L~Ho Chi Minh City, Vietnam
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~positive~Michael P~Perth and Kinross, United Kingdom
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~positive~AuroraMom~Aurora, Illinois
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~positive~RebeccaWCarmel~Carmel
Doc B's Fresh Kitchen~4988288~Chicago~Illinois~Certificate of Excellence 2016~positive~Yeukai M~Cape Town, South Africa
